Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time
267535df-6023-4b35-9256-d5d597cb91ce,Failure,Technical,439.65,439.65,412,Technical Error: Invalid Account Number,2023-10-01 03:07:07,No,2023-10-01 03:06:12
ab162dcf-d529-44b9-9b95-01b9a463137d,Failure,Business,699.04,699.04,525,Business Error: Insufficient Funds in Receiver Account,2023-10-02 12:46:42,No,2023-10-02 12:44:58
5f78bb85-c603-4b99-be7d-d1a6b708a691,Failure,Business,320.58,320.58,491,Business Error: Account Verification Failed,2023-10-02 02:52:08,No,2023-10-02 02:48:31
ce74d6c9-447a-4c01-930b-633689f05b23,Failure,Technical,333.9,333.9,562,Technical Error: Invalid Billing Address,2023-10-05 23:47:52,No,2023-10-05 23:43:07
98225482-21f0-49ec-af09-38a194e49502,Failure,Business,298.05,298.05,417,Business Error: Transaction Amount Exceeds Limit,2023-10-01 08:37:33,No,2023-10-01 08:30:59
6ecd3b8a-3842-4a8e-994d-0ae3508efd1a,Failure,Business,959.01,959.01,445,Business Error: Invalid Transaction Type,2023-10-01 05:14:54,No,2023-10-01 05:11:40
e6bfd678-b3d8-46c6-8762-5e685e2eb885,Failure,Technical,121.78,121.78,410,Technical Error: Invalid Payment Method,2023-10-04 03:26:45,No,2023-10-04 03:17:34
a395e83c-510f-4d9a-9a5d-efc5af851f3a,Success,,50.87,50.87,200,Success,2023-10-07 03:28:34,Yes,2023-10-07 03:19:49
27ef22c7-f2b1-414b-a051-d1071bc3ae8d,Success,,491.1,491.1,200,Success,2023-10-02 11:56:33,Yes,2023-10-02 11:56:00
854b1e86-7414-4250-8d03-3b87c292dcc2,Success,,157.27,157.27,200,Success,2023-10-04 02:26:35,No,2023-10-04 02:18:30
dd40b6b5-f459-4fb7-b542-e09b46c04036,Failure,Business,193.22,193.22,589,Business Error: Merchant Suspended,2023-10-03 18:02:50,No,2023-10-03 17:58:22
77e3e9f8-d901-4328-8b2d-db5ad17816da,Success,,340.49,340.49,200,Success,2023-10-05 10:11:26,No,2023-10-05 10:08:45
2c708e8c-47ed-4b32-b92b-cec34544d478,Success,,540.21,540.21,200,Success,2023-10-02 18:15:39,No,2023-10-02 18:12:50
6674c6c8-dc27-4fae-923e-1e1d961611db,Failure,Business,192.42,192.42,465,Business Error: Account Not Found,2023-10-05 15:34:21,No,2023-10-05 15:24:37
6457c783-4187-4967-8501-9e54955c8bb5,Failure,Technical,294.67,294.67,565,Technical Error: Invalid Card Number,2023-10-04 08:00:34,No,2023-10-04 07:52:39
e7d46ec9-9ee6-4176-bf22-0fb207375bbf,Failure,Business,426.1,426.1,543,Business Error: Payment Not Authorized,2023-10-01 01:41:13,No,2023-10-01 01:40:09
5231cfcb-3477-48c7-ab48-102cbd52da4d,Failure,Technical,568.15,568.15,442,Technical Error: Invalid CVV,2023-10-01 21:12:25,No,2023-10-01 21:02:52
7ce3c4b2-1acf-445f-aa22-a0d7533cddb0,Success,,942.22,942.22,200,Success,2023-10-01 08:25:00,No,2023-10-01 08:15:36
5f053166-51e5-449a-ac14-a11fdc569eaf,Failure,Business,919.45,919.45,548,Business Error: Transaction Amount Exceeds Limit,2023-10-03 06:31:30,No,2023-10-03 06:31:19
38d38506-3e63-4980-b318-d6d4958faed9,Success,,936.42,936.42,200,Success,2023-10-01 00:24:07,No,2023-10-01 00:23:02
72d28508-c2b3-4644-9ec6-db3fb984346c,Failure,Technical,343.82,343.82,489,Technical Error: Invalid Account Number,2023-10-06 14:44:28,No,2023-10-06 14:35:06
1a3cd543-5d25-4ec6-a3b0-bdf1f15d6ff6,Failure,Business,995.84,995.84,485,Business Error: Account Verification Failed,2023-10-04 22:02:41,No,2023-10-04 22:01:25
5dcfa118-fab7-4701-b6f1-fdcbaf9206d3,Success,,59.03,59.03,200,Success,2023-10-03 13:01:20,No,2023-10-03 12:54:03
87ae5c47-b203-4aea-ab55-f56354a63ef8,Failure,Business,695.64,695.64,511,Business Error: Payment Not Authorized,2023-10-02 01:06:37,No,2023-10-02 01:04:36
101d95f1-ecca-4fc0-8b6e-07802805764e,Failure,Business,405.8,405.8,498,Business Error: Transaction Rejected,2023-10-07 22:58:31,No,2023-10-07 22:52:06
d9e2e48b-d94b-4ad9-9cb5-e5f9c55b9522,Success,,199.53,199.53,200,Success,2023-10-06 10:00:10,No,2023-10-06 09:55:34
ede6d76c-aab3-4445-a358-ce1395c2c6f3,Success,,482.39,482.39,200,Success,2023-10-06 07:56:00,No,2023-10-06 07:51:56
92910c92-70ab-4079-855e-682d9b771c6d,Failure,Technical,587.91,587.91,513,Technical Error: Network Error,2023-10-03 03:25:28,No,2023-10-03 03:23:38
98412fa3-3ca3-4f16-b2a4-e6136da7de43,Success,,680.27,680.27,200,Success,2023-10-01 18:14:10,No,2023-10-01 18:09:20
657c6cf8-f720-4971-8248-abb3fe8a5085,Failure,Business,605.01,605.01,469,Business Error: Transaction Fraud Detected,2023-10-06 16:54:37,No,2023-10-06 16:48:40
86703b92-bc90-4a5a-a0c6-4ef967d7674b,Success,,558.75,558.75,200,Success,2023-10-03 07:43:12,Yes,2023-10-03 07:36:40
437f6b8d-ab7f-4eab-8596-aec03aa584c4,Failure,Technical,965.76,965.76,592,Technical Error: Card Blocked,2023-10-06 13:40:03,No,2023-10-06 13:38:49
2d8d617c-3731-49fe-a748-0136ddc86328,Failure,Business,222.62,222.62,582,Business Error: Transaction Canceled,2023-10-04 01:07:00,No,2023-10-04 01:02:26
3d6e3bde-2cc7-48f6-93c9-6d79e4c752da,Failure,Business,551.81,551.81,581,Business Error: Invalid Transaction Type,2023-10-01 15:14:54,No,2023-10-01 15:06:09
6d7fdd8f-06d8-4381-8d04-38c42ffc3c17,Success,,421.19,421.19,200,Success,2023-10-05 17:18:33,Yes,2023-10-05 17:15:06
02e0f9db-a2df-4ac3-9a00-1aa89e767979,Success,,785.52,785.52,200,Success,2023-10-01 07:27:20,Yes,2023-10-01 07:23:24
1dfaa9b6-2d5c-4998-aad9-0eb88e4ad281,Success,,433.96,433.96,200,Success,2023-10-06 00:13:13,Yes,2023-10-06 00:10:03
a6d01508-4812-44be-8490-6a667fa550d8,Success,,191.84,191.84,200,Success,2023-10-01 11:55:48,No,2023-10-01 11:51:53
6b632bb0-0176-4405-be12-79a18eaae8ac,Success,,258.42,258.42,200,Success,2023-10-05 23:00:44,No,2023-10-05 22:54:40
207e08a2-2454-441a-899a-2459e969a1b3,Success,,664.69,664.69,200,Success,2023-10-02 06:29:09,No,2023-10-02 06:22:07
a6b15922-47a4-4ce6-b802-ec0dfb8d867c,Success,,740.18,740.18,200,Success,2023-10-07 18:14:13,No,2023-10-07 18:09:53
92c66265-5a34-4fed-9f30-769055886e34,Success,,86.06,86.06,200,Success,2023-10-01 23:22:35,Yes,2023-10-01 23:19:57
3d25c856-356d-405c-969f-5fc59960abbb,Failure,Technical,915.92,915.92,584,Technical Error: Invalid CVV,2023-10-07 06:34:10,No,2023-10-07 06:26:20
c7692866-93e0-448d-b33d-eeab67db7846,Failure,Technical,776.41,776.41,486,Technical Error: Invalid CVV,2023-10-07 04:00:02,No,2023-10-07 03:55:28
a24e4ece-1a92-49a0-860b-18c7f2a86bbc,Failure,Technical,260.46,260.46,459,Technical Error: Card Blocked,2023-10-05 21:03:07,No,2023-10-05 20:54:29
ca329654-4868-4a6a-8d62-02795ab8d1f0,Failure,Business,472.0,472.0,427,Business Error: Account Not Found,2023-10-04 21:28:55,No,2023-10-04 21:22:10
3a077fc5-9945-4598-be3f-03d650c8abf9,Failure,Technical,963.13,963.13,514,Technical Error: Invalid Billing Address,2023-10-05 03:33:47,No,2023-10-05 03:28:34
a2e5a862-785e-4757-af20-e51c3d4b451a,Success,,487.58,487.58,200,Success,2023-10-01 16:03:18,No,2023-10-01 15:53:42
7cfc7511-7cbe-4019-8859-fd58aed17249,Success,,549.62,549.62,200,Success,2023-10-02 18:46:38,No,2023-10-02 18:43:06
1d11b1ef-6637-4207-bb9f-fcb756796dce,Failure,Technical,305.55,305.55,475,Technical Error: Invalid Account Number,2023-10-01 20:15:54,No,2023-10-01 20:13:19
fcfbabea-2370-46eb-8bf2-2ef4fd0d202d,Failure,Technical,395.43,395.43,454,Technical Error: Card Expired,2023-10-07 09:09:29,No,2023-10-07 09:01:13
edbbce8e-c181-4c31-922e-59814659863a,Failure,Technical,18.39,18.39,542,Technical Error: System Maintenance,2023-10-02 11:36:52,No,2023-10-02 11:36:18
43e6f826-1765-44b1-a07f-33786755a005,Failure,Technical,712.69,712.69,423,Technical Error: Invalid Payment Method,2023-10-03 03:44:42,No,2023-10-03 03:39:24
85e2e1e8-efdf-4623-afb9-7898d65db2a3,Failure,Business,637.92,637.92,427,Business Error: Invalid Business ID,2023-10-02 12:48:07,No,2023-10-02 12:44:17
2885af89-20fe-4226-9717-98c099ae796c,Success,,473.13,473.13,200,Success,2023-10-01 02:27:31,Yes,2023-10-01 02:20:11
2206028d-f8ad-42d4-9f8e-0c157010bbb9,Success,,173.16,173.16,200,Success,2023-10-04 06:48:34,No,2023-10-04 06:47:10
3184e10f-5107-4b78-9e22-a6be01c67dc6,Failure,Technical,359.67,359.67,420,Technical Error: Invalid CVV,2023-10-07 21:50:55,No,2023-10-07 21:46:22
7dd6c610-8cc7-4142-8afe-87c5a7f9df92,Failure,Technical,88.41,88.41,496,Technical Error: Invalid Payment Method,2023-10-04 06:57:42,No,2023-10-04 06:51:22
9df1f984-8a8c-4a9f-98e3-0f4e2b9fb787,Success,,687.63,687.63,200,Success,2023-10-02 15:57:53,Yes,2023-10-02 15:54:00
bed684ad-b7f6-4369-8137-fa3219b7f263,Success,,940.57,940.57,200,Success,2023-10-02 08:59:10,Yes,2023-10-02 08:58:56
40600500-a55e-4fcc-b3ee-d729bce4c5df,Failure,Business,898.72,898.72,469,Business Error: Merchant Suspended,2023-10-01 18:34:28,No,2023-10-01 18:32:10
020c8683-99b4-4f16-a516-597e19e3cd25,Success,,581.23,581.23,200,Success,2023-10-04 15:26:48,No,2023-10-04 15:24:28
7430bebd-1e16-4304-a7d8-12b11f6229ff,Success,,325.25,325.25,200,Success,2023-10-06 14:37:40,Yes,2023-10-06 14:32:25
8f14afbd-c0a3-4377-a8c2-79eb9cfa23b4,Failure,Business,20.33,20.33,495,Business Error: Insufficient Funds in Receiver Account,2023-10-04 19:03:58,No,2023-10-04 18:54:16
b4e95db1-3ee0-4d8b-bd61-ca0a39c55799,Failure,Technical,203.79,203.79,578,Technical Error: Invalid Card Number,2023-10-06 04:23:40,No,2023-10-06 04:15:54
feb10c0f-59ea-4f9d-aa25-f081531be9cf,Failure,Technical,338.32,338.32,454,Technical Error: Insufficient Funds,2023-10-05 01:47:18,No,2023-10-05 01:41:03
a71d1893-5158-48ca-990f-959d88d8aea6,Failure,Business,824.29,824.29,426,Business Error: Transaction Rejected,2023-10-05 08:17:54,No,2023-10-05 08:17:24
978caeea-a942-43c3-8521-4a810d128eb2,Failure,Technical,765.39,765.39,473,Technical Error: Declined by Issuer,2023-10-04 19:14:09,No,2023-10-04 19:13:12
ecb2bfb5-b410-46ae-b482-b85aa4883a67,Success,,911.54,911.54,200,Success,2023-10-07 19:12:27,No,2023-10-07 19:12:09
948718d1-0c4e-4529-919a-481b92f058e6,Failure,Technical,928.4,928.4,546,Technical Error: Invalid Account Number,2023-10-06 11:51:25,No,2023-10-06 11:44:00
a0b3fdfb-d1a4-4ab7-ac02-b6f75d311a5d,Success,,325.37,325.37,200,Success,2023-10-01 03:13:54,Yes,2023-10-01 03:12:45
898397dd-bafe-4faa-99f5-7dbd0a82e928,Success,,137.79,137.79,200,Success,2023-10-04 06:04:18,No,2023-10-04 06:01:28
4023a545-4e5c-4c27-be73-ea1512db6229,Failure,Business,242.84,242.84,436,Business Error: Transaction ID Not Found,2023-10-04 20:31:56,No,2023-10-04 20:22:39
4134c4eb-30d9-429d-8956-260d7735f7ac,Success,,436.31,436.31,200,Success,2023-10-06 13:03:52,Yes,2023-10-06 13:02:31
f2583c3d-d7ee-4a2f-8ed6-566c77150744,Success,,891.32,891.32,200,Success,2023-10-06 13:58:59,No,2023-10-06 13:56:01
43ebd8dc-d12f-457e-8de3-1fa4f3bff5f8,Failure,Business,707.06,707.06,555,Business Error: Transaction Amount Exceeds Limit,2023-10-06 06:50:20,No,2023-10-06 06:44:37
59cad3bb-fa80-4c4a-8362-5f159b24cc50,Failure,Technical,11.88,11.88,563,Technical Error: Invalid Card Number,2023-10-01 16:21:43,No,2023-10-01 16:21:30
2435d4c9-e542-4a58-9679-623feed859ce,Success,,957.51,957.51,200,Success,2023-10-05 21:53:50,No,2023-10-05 21:50:17
6b235a15-45e8-4f22-aeac-ac284a710700,Failure,Technical,994.52,994.52,497,Technical Error: Card Expired,2023-10-05 23:43:25,No,2023-10-05 23:39:08
943408ed-8376-4fc0-9256-dc504210c661,Success,,664.11,664.11,200,Success,2023-10-02 02:33:32,No,2023-10-02 02:24:35
964f1435-1992-4846-b750-8d27ae615b5e,Failure,Technical,248.05,248.05,511,Technical Error: Invalid Card Number,2023-10-07 18:54:04,No,2023-10-07 18:49:46
b4b03f80-312b-49c7-ace2-4ce2be028169,Success,,138.7,138.7,200,Success,2023-10-02 18:24:59,No,2023-10-02 18:20:11
dd48605f-80dd-4685-aa0c-dba8db27f3ee,Success,,221.51,221.51,200,Success,2023-10-01 13:08:44,No,2023-10-01 13:08:04
9066559b-77de-4cf7-b996-8c751cfe9310,Success,,325.83,325.83,200,Success,2023-10-04 03:59:41,No,2023-10-04 03:49:48
7a793306-8d02-4004-b70a-0c9ad3a9cc36,Success,,90.62,90.62,200,Success,2023-10-06 04:59:03,Yes,2023-10-06 04:56:57
da7d895f-a91f-4e8b-856a-278e0c216ac5,Success,,547.3,547.3,200,Success,2023-10-01 06:52:46,No,2023-10-01 06:44:08
3e1cd26a-3db2-42e7-a93b-8c163f69e4df,Success,,493.19,493.19,200,Success,2023-10-02 15:21:38,No,2023-10-02 15:15:50
ef93ed99-3c93-40a0-ae73-911f333d75fd,Success,,19.52,19.52,200,Success,2023-10-04 00:51:04,Yes,2023-10-04 00:49:19
37a16d5f-3e49-4056-8324-9f23394fddd5,Failure,Business,358.88,358.88,415,Business Error: Merchant Suspended,2023-10-05 15:47:17,No,2023-10-05 15:41:42
02a34627-6fdf-4ffa-98b7-5d47901fbf2f,Success,,94.0,94.0,200,Success,2023-10-05 06:56:26,No,2023-10-05 06:49:08
00f9a284-7edb-4e0a-bc90-a6ec8bde84ed,Failure,Business,727.92,727.92,501,Business Error: Invalid Business ID,2023-10-01 08:14:20,No,2023-10-01 08:12:45
f726d942-ea0d-41ad-8829-7bd0e265f4a6,Success,,100.2,100.2,200,Success,2023-10-05 08:57:15,Yes,2023-10-05 08:50:16
012c64f6-553f-4d2d-9948-24d2e1a27f5f,Failure,Business,108.0,108.0,425,Business Error: Insufficient Funds in Receiver Account,2023-10-07 22:29:05,No,2023-10-07 22:23:07
8a9e312f-3230-409f-9fac-257e1f169c42,Failure,Technical,200.99,200.99,573,Technical Error: Card Blocked,2023-10-07 00:04:33,No,2023-10-06 23:55:39
e684ed7f-be9e-411f-9bcc-cf72babeeff0,Success,,668.77,668.77,200,Success,2023-10-03 20:48:13,No,2023-10-03 20:42:38
3e99bc42-e097-4ea5-8896-7c766eb5260c,Success,,148.35,148.35,200,Success,2023-10-06 02:43:52,No,2023-10-06 02:39:51
0733e158-0411-4b5c-bcb7-7d64ce934378,Failure,Technical,377.44,377.44,452,Technical Error: System Maintenance,2023-10-06 01:51:20,No,2023-10-06 01:50:48
772a07ce-9ec7-4ef6-8c42-ed30a33dfd1b,Failure,Technical,663.72,663.72,403,Technical Error: Invalid Payment Method,2023-10-03 05:47:38,No,2023-10-03 05:46:59
6e43cf8c-88e2-4518-b01c-41874b4e7412,Success,,437.9,437.9,200,Success,2023-10-05 23:25:07,Yes,2023-10-05 23:21:27
ee2508dd-be8e-486b-8e1f-f07844bbdd85,Success,,21.35,21.35,200,Success,2023-10-05 00:51:04,Yes,2023-10-05 00:49:52
e96a8c2e-c4d1-4e31-bfc8-11db6fcd320e,Success,,422.28,422.28,200,Success,2023-10-01 21:09:20,Yes,2023-10-01 21:08:58
afde67a1-a8b8-47ec-892e-aeb3aeb74738,Success,,643.4,643.4,200,Success,2023-10-04 09:00:56,Yes,2023-10-04 08:58:25
8f78c3e9-c6bc-4b21-83e2-367171aaf92a,Success,,214.11,214.11,200,Success,2023-10-04 19:16:15,Yes,2023-10-04 19:13:06
4a9da841-3ab9-4733-911b-1b25546fe198,Success,,978.2,978.2,200,Success,2023-10-02 00:38:06,Yes,2023-10-02 00:32:38
38bf26fe-6c5b-40ce-8b12-7265a791005a,Success,,494.26,494.26,200,Success,2023-10-01 11:34:08,No,2023-10-01 11:33:02
207cabb7-880f-462b-b583-619b345d8d2c,Success,,66.27,66.27,200,Success,2023-10-05 15:38:03,No,2023-10-05 15:30:13
cb87fb28-1c29-4f61-98ef-25a1df8b33aa,Success,,791.3,791.3,200,Success,2023-10-04 09:37:18,No,2023-10-04 09:34:21
5fbb54af-32e0-4a27-8e10-6caba193e0a8,Success,,383.94,383.94,200,Success,2023-10-02 07:39:46,No,2023-10-02 07:37:06
7596bc77-954d-4946-980a-16fb6598c882,Failure,Technical,221.76,221.76,422,Technical Error: Invalid Card Number,2023-10-04 06:49:38,No,2023-10-04 06:46:56
c4933254-8841-4d27-bc65-91cae4036c15,Success,,131.59,131.59,200,Success,2023-10-01 13:34:55,Yes,2023-10-01 13:28:52
486cc59b-76e7-4885-b329-c6c14b0e93ce,Failure,Business,150.48,150.48,444,Business Error: Bank Account Suspended,2023-10-04 14:56:28,No,2023-10-04 14:54:42
43c3a0de-bebb-474f-8ffa-76d7efc9dded,Failure,Business,725.08,725.08,572,Business Error: Invalid Business ID,2023-10-01 09:31:29,No,2023-10-01 09:24:22
f269969c-8760-4486-ba24-2730cfd92d5a,Failure,Business,395.56,395.56,578,Business Error: Transaction Fraud Detected,2023-10-07 06:00:17,No,2023-10-07 05:59:31
ae8fcdbd-b7d0-4446-9dfa-ddbc8b012ad4,Failure,Technical,56.36,56.36,538,Technical Error: Card Blocked,2023-10-01 21:58:14,No,2023-10-01 21:54:12
d20b0332-5132-4437-9a08-17b273c6ca4a,Success,,12.87,12.87,200,Success,2023-10-02 10:24:00,Yes,2023-10-02 10:23:31
8e574c2f-0007-4709-b774-36c84e7bc593,Failure,Technical,885.4,885.4,479,Technical Error: Network Error,2023-10-02 11:08:30,No,2023-10-02 11:02:47
65e5cff9-bd88-440a-a5a2-59b149dc1e3b,Success,,496.74,496.74,200,Success,2023-10-05 13:16:01,Yes,2023-10-05 13:06:50
3a40a2da-5e64-4cfd-a348-2e86ee751332,Success,,477.47,477.47,200,Success,2023-10-05 17:44:34,Yes,2023-10-05 17:44:15
81e4b8bd-c28b-4f9d-83b5-e8e975068b15,Success,,988.61,988.61,200,Success,2023-10-04 04:21:51,No,2023-10-04 04:17:34
84d63902-89c5-46d3-af2b-38e6e609f480,Success,,490.65,490.65,200,Success,2023-10-06 20:16:13,Yes,2023-10-06 20:10:51
fa473554-967f-43c1-810e-21a95d9dfe21,Failure,Technical,166.29,166.29,556,Technical Error: Invalid Account Number,2023-10-07 20:16:50,No,2023-10-07 20:13:45
3388458e-8358-4cb1-bf1f-e1a74fe2b6c3,Success,,91.03,91.03,200,Success,2023-10-06 00:42:45,No,2023-10-06 00:42:16
7ff79305-416c-44f7-ac71-13092f55dc6d,Success,,234.21,234.21,200,Success,2023-10-06 02:03:48,No,2023-10-06 01:58:16
9660fcfd-d945-473a-ab03-e92fd1d1685e,Success,,167.97,167.97,200,Success,2023-10-06 14:51:02,No,2023-10-06 14:43:51
e40df239-d26c-43f7-9c1c-5ab498b9a2db,Failure,Business,673.11,673.11,441,Business Error: Transaction ID Not Found,2023-10-02 15:58:38,No,2023-10-02 15:57:31
a462727e-9dab-4e02-b6eb-5eda2b711406,Success,,295.08,295.08,200,Success,2023-10-05 21:36:50,No,2023-10-05 21:31:08
fb180128-6091-4138-a8a3-1a3531d51a2d,Failure,Business,688.1,688.1,422,Business Error: Transaction Blocked,2023-10-05 18:05:44,No,2023-10-05 17:55:59
eede9b6f-40ba-49fc-a69a-5385ab4da044,Success,,495.89,495.89,200,Success,2023-10-02 23:18:48,Yes,2023-10-02 23:17:35
66ddf7f1-0830-47ed-ae54-e66876dddb00,Failure,Technical,576.74,576.74,502,Technical Error: Invalid Card Number,2023-10-02 07:50:05,No,2023-10-02 07:45:12
cde1a904-cc78-4609-b956-b12ed4c6c8c7,Success,,841.07,841.07,200,Success,2023-10-04 10:03:15,Yes,2023-10-04 09:58:35
97c6e32c-f126-41e6-852a-7e0cfd117fa0,Success,,303.82,303.82,200,Success,2023-10-02 08:45:15,No,2023-10-02 08:42:35
0eb6b337-88d9-4761-9028-1dacfdfa62ec,Success,,592.39,592.39,200,Success,2023-10-06 04:04:33,No,2023-10-06 03:59:39
e15b3445-c5ee-48fd-81ac-6cf6eb575df7,Success,,818.4,818.4,200,Success,2023-10-06 18:00:38,Yes,2023-10-06 17:51:23
78c1be5d-9212-4c5f-80e1-ec349d702698,Failure,Technical,65.25,65.25,483,Technical Error: Declined by Issuer,2023-10-07 07:33:14,No,2023-10-07 07:33:05
404d1f63-fb2a-48ab-84e1-6d8f2490e92f,Failure,Business,228.62,228.62,589,Business Error: Account Not Found,2023-10-04 18:30:37,No,2023-10-04 18:24:35
75b3d8ea-fe2f-42fa-8353-2aaa98e5bb4b,Failure,Business,22.56,22.56,595,Business Error: Transaction Fraud Detected,2023-10-07 01:49:55,No,2023-10-07 01:41:14
fdaacb6f-e81b-44ab-8892-7eb9cb2f0cbe,Failure,Business,627.44,627.44,434,Business Error: Account Verification Failed,2023-10-02 01:05:14,No,2023-10-02 01:05:06
43bb1461-e831-48c4-8b7c-272e220795d0,Success,,518.46,518.46,200,Success,2023-10-05 00:26:48,Yes,2023-10-05 00:20:02
e64ab13b-f983-4029-841a-38e28c58d5c9,Failure,Technical,533.31,533.31,532,Technical Error: Invalid Billing Address,2023-10-01 09:59:23,No,2023-10-01 09:49:56
3301bcd1-ca10-49c1-ae52-5ffd1da59e6f,Success,,731.13,731.13,200,Success,2023-10-02 02:16:32,No,2023-10-02 02:06:34
2e613432-4b8d-4133-8ae4-ecac1d5282cd,Success,,665.06,665.06,200,Success,2023-10-01 02:32:50,Yes,2023-10-01 02:32:02
01f96cae-e6b2-407c-8dde-12e536938847,Failure,Business,229.35,229.35,594,Business Error: Transaction Error,2023-10-03 20:12:20,No,2023-10-03 20:03:12
fb0b74c0-6061-419b-aabb-18005ec06972,Failure,Business,391.77,391.77,543,Business Error: Invalid Business ID,2023-10-03 18:28:19,No,2023-10-03 18:19:03
b0f18b8e-d46b-46ea-8e47-464050326aea,Failure,Technical,951.9,951.9,566,Technical Error: Invalid CVV,2023-10-06 07:45:56,No,2023-10-06 07:44:32
12a1e9c9-4ae1-4fba-925f-c96c4c6b955c,Success,,355.24,355.24,200,Success,2023-10-07 19:00:50,No,2023-10-07 18:53:06
7b5bc7c4-514d-4006-9bbb-114139ee34b3,Success,,265.42,265.42,200,Success,2023-10-05 02:44:46,No,2023-10-05 02:38:47
c32adb46-8154-48b6-a9c8-80bbc8aaccfc,Failure,Technical,506.84,506.84,464,Technical Error: Insufficient Funds,2023-10-05 22:45:09,No,2023-10-05 22:39:53
78c2effa-6903-4457-b077-6da52ad85bb5,Success,,58.28,58.28,200,Success,2023-10-05 07:14:24,No,2023-10-05 07:13:36
81575144-bed4-4e2f-aa1f-bb30b3d3f552,Failure,Business,775.86,775.86,457,Business Error: Invalid Merchant,2023-10-01 09:43:18,No,2023-10-01 09:35:12
29f5eb6d-5120-44c0-8972-b7e7201660a1,Failure,Technical,327.32,327.32,551,Technical Error: System Maintenance,2023-10-02 00:46:43,No,2023-10-02 00:37:33
1ab041d4-f373-4b90-9f3e-f3d6f56acdde,Failure,Business,505.87,505.87,443,Business Error: Insufficient Funds in Receiver Account,2023-10-05 09:55:34,No,2023-10-05 09:51:59
4b9f37de-09e2-473d-beb5-ef0c4a2a5e5c,Success,,806.91,806.91,200,Success,2023-10-05 23:05:04,Yes,2023-10-05 22:59:56
a7d0c1c7-af3f-4d02-bdd7-1019ce5db35d,Success,,393.34,393.34,200,Success,2023-10-06 23:37:07,No,2023-10-06 23:31:51
1a827bd9-3444-4cc6-a636-c4c268f6c276,Success,,698.69,698.69,200,Success,2023-10-06 17:09:29,Yes,2023-10-06 17:07:16
55bc52ac-563e-4f0f-b36b-ce24609ab349,Success,,735.5,735.5,200,Success,2023-10-02 13:48:32,No,2023-10-02 13:43:31
028d31be-8420-4724-be99-5acc795c6696,Success,,229.54,229.54,200,Success,2023-10-07 18:32:55,Yes,2023-10-07 18:32:12
b4ace0a4-5d02-4efb-8435-afeda7142e00,Success,,565.95,565.95,200,Success,2023-10-02 15:41:22,Yes,2023-10-02 15:38:10
7bef4b88-104a-4aa7-9e76-4e08f6c93645,Failure,Business,839.72,839.72,403,Business Error: Invalid Transaction Type,2023-10-01 02:07:57,No,2023-10-01 02:03:23
cdfb9c12-d564-49b5-b1ae-0826c541d2bd,Failure,Technical,95.45,95.45,472,Technical Error: Declined by Issuer,2023-10-01 05:39:12,No,2023-10-01 05:34:52
b56bfcaa-aad7-4495-8e5b-cdd630274318,Success,,335.53,335.53,200,Success,2023-10-01 23:33:25,No,2023-10-01 23:32:09
495a5ba8-a8bb-4354-8269-3599ff2fe840,Failure,Technical,174.39,174.39,544,Technical Error: Invalid Account Number,2023-10-05 04:13:06,No,2023-10-05 04:09:07
575c49d4-7d4f-48ad-acf4-bb2266d7ff5c,Failure,Business,192.15,192.15,563,Business Error: Transaction Error,2023-10-01 21:24:38,No,2023-10-01 21:23:57
492cb872-30d7-437d-ba3c-62fb9c816f00,Success,,707.81,707.81,200,Success,2023-10-02 14:11:02,Yes,2023-10-02 14:07:35
c6902b9b-f3bd-4755-8b8f-0bb04fff32f5,Success,,641.61,641.61,200,Success,2023-10-05 13:59:31,Yes,2023-10-05 13:50:25
67f52478-7206-4edd-8584-84a36c4fa21e,Failure,Technical,94.99,94.99,421,Technical Error: System Maintenance,2023-10-05 08:59:44,No,2023-10-05 08:58:37
a61f0013-2b51-44d5-b9e1-1326bfd1d54c,Success,,250.23,250.23,200,Success,2023-10-05 17:47:16,No,2023-10-05 17:46:43
8a1e449e-a558-4dcb-917b-0361ff5c3779,Failure,Technical,708.63,708.63,477,Technical Error: Insufficient Funds,2023-10-02 13:08:45,No,2023-10-02 13:05:54
cfc956b1-579f-4bad-b2cb-a2f879e44be9,Success,,507.65,507.65,200,Success,2023-10-01 17:34:45,No,2023-10-01 17:27:15
c11f8daf-99b7-4550-aa36-cf1d2da409a9,Failure,Business,894.84,894.84,561,Business Error: Transaction Blocked,2023-10-01 06:53:17,No,2023-10-01 06:52:06
01cad66a-fa4b-419b-8435-f9147cb2f6be,Failure,Business,935.08,935.08,403,Business Error: Duplicate Transaction,2023-10-06 18:13:16,No,2023-10-06 18:08:51
1a5a9806-7d7c-4383-baaf-c568ed367b38,Failure,Business,507.9,507.9,434,Business Error: Transaction Disallowed,2023-10-07 22:52:18,No,2023-10-07 22:48:54
0fa7eaaa-d6a0-48e0-99d4-771da1d76d51,Failure,Business,132.69,132.69,453,Business Error: Invalid Order ID,2023-10-07 16:34:59,No,2023-10-07 16:32:20
d677c0a0-006d-4f3e-bf8b-9d81190ed915,Failure,Technical,567.53,567.53,514,Technical Error: Invalid Payment Method,2023-10-06 21:17:01,No,2023-10-06 21:16:23
